healthy-food	1
healthy-grainy	1
healthy-ish	15
healthy-just	1
healthy-looking	18
healthy-minded	1
healthy-natural	1
healthy-no	1
healthy-nuts	1
healthy-option	1
healthy-quick	1
healthy-so	2
healthy-tasting	2
healthy-tasty	2
healthy-than-the-vending	1
healthy-they're	1
healthy-totally	1
healthy-type	2
healthy-weight	3
healthy-weighted	1
healthy-wise	3
healthy/	1
healthy/appropriate	1
healthy/boring	1
healthy/etc	1
healthy/gentle	1
healthy/low	6
healthy/natural/organic	1
healthy/nutritious	1
healthy/organic	8
healthy/organic/whole	1
healthy/raw	1
healthy/tasting	1
healthy/therapeutic	1
healthy/unprocessed	4
healthy2)	3
healthy3	1
healthy5	1
healthy;	34
healthy;2	1
healthy]	6
healthybites	3
healthycon	1
healthycons	1
healthyeatingadvisor	2
healthyer	2
healthyetc	2
healthyhas	1
healthyin	1
healthyingredients	2
healthyist	1
healthym	5
healthyonly	1
healthyp	2
healthypets	1
healthysmoothies	1
healthyso	1
healthytry	1
healthywell	1
healthywith	1
healthyy	1
health~susie	1
healtier	19
healtier)	1
healtiest	8
healtlhy	1
healty	96
healtyhier	1
healtypromotes	2
healy	1
healyh	2
heans	1
heap	56
heaped	22
heaper	1
heapful	7
heaping	509
heaping"	1
heaping)	3
heaping)1/4	1
heaps	19
hear	1459
hear's	3
hear)	6
hear/see	1
hearbal	1
hearbeat)	1
hearburn	4
heard	4479
heard)	3
heard/read	2
heard/seen	2
heardly	1
heared	2
hearin	11
hearing	540
hearings	1
hearken	1
hearkening	2
hearkens	4
hearland	3
hearland's	1
hearly	1
hearrtburn	12
hears	265
hears-kalamata	1
hears/sees	1
hearsay	4
hearst)	1
heart	3412
heart"	7
heart'	1
heart's	61
heart)	12
heart);	1
heart-	2
heart--probably	1
heart-attack	7
heart-beat	2
heart-breaking	1
heart-broken	2
heart-burn	2
heart-enables	1
heart-felt	1
heart-fluttering	1
heart-friendly	4
heart-health	13
heart-healthful	2
heart-healthy	58
heart-healthy)	1
heart-healthyno	1
heart-heat	1
heart-heathy	4
heart-nurturing	1
heart-protecting	1
heart-racing/mind-racing	1
heart-related	1
heart-shaped	9
heart-strengthener	1
heart-strewn	2
heart-to-heart	4
heart-valve	1
heart-warming	3
heart-wise	1
heart-wrenching	2
heart/brain	2
heart/health	1
heart/love	1
heart/mind	1
heart/respiratory	1
heart;	1
heart]	1
heartache	15
heartache;	1
heartadulterous	1
heartand	1
heartattack	1
heartbeat	134
heartbeats	18
heartbreak	1
heartbreaker	1
heartbreaking	17
heartbreakingly	1
heartbroke	1
heartbroken	48
heartbun	1
heartburn	521
heartburn)	1
heartburn-ish	1
heartburn/acid	4
heartburn/antacid	1
heartburn/indigestion	2
heartburn/reflux	6
heartburnpeppermint	1
heartburns	3
heartcaramel	1
hearted	20
heartedly	18
hearten	1
heartened	2
heartening	2
heartfelt	16
heartful	2
heartgard	12
hearth	14
hearthside	1
heartier	202
heartier/healthier	1
heartier/thicker	1
hearties	2
heartiest	7
heartily	257
heartilyrecommend	1
heartiness	28
heartland	98
heartland's	8
heartland)	1
heartlandthanks	1
heartless	5
heartly	7
heartrate	1
heartrending	1
hearts	703
hearts"	7
hearts"begin	1
hearts)	1
hearts-yet	1
hearts;	2
heartsick	10
heartsmart	1
heartsmilk	1
heartstopper)	1
heartstrings	1
heartwarming	3
heartwise	2
heartworm	91
heartwormer	20
heartworms	5
hearty	1523
hearty"	3
hearty(low	1
hearty)	4
hearty-	1
hearty-appetite	1
hearty-tasting	2
hearty/nutty	1
hearty/thick-	1
hearty;	2
heartyflavor	1
heartyhides	1
heartyness	1
heat	8507
heat"	26
heat's	4
heat(	1
heat(or	5
heat)	65
heat-	7
heat-&-then-melt-a-little-&-then-cool	1
heat--	2
heat--and	2
heat--at	1
heat--body	8
heat--but	3
heat--more	3
heat--test	1
heat-and-eat	2
heat-and-serve	1
heat-brewing	1
heat-crazed	1
heat-dried	1
heat-durable	1
heat-for-heat's-sake	1
heat-freak	1
heat-freaks	1
heat-impaired	1
heat-o-meter	1
heat-omg	1
heat-processed	3
heat-proof	6
heat-relief	1
heat-resistance	1
heat-resistant	1
heat-retaining	2
heat-safe	1
heat-sealed	4
heat-seekers	2
heat-seeking	2
heat-shrink	2
heat-stable	2
heat-straightened)	1
heat-to-flavor	1
heat-tolerant	12
heat-tollerance	2
heat-treated	3
heat-up	1
heat-wise	4
heat/	3
heat/cook	2
heat/etc	1
heat/hotness	1
heat/humidity	1
heat/light	3
heat/microwave	1
heat/moisture	1
heat/pain	1
heat/salt	3
heat/smokiness	1
heat/spice	5
heat/spiciness	1
heat/summer	8
heat/sweet	1
heat/temperature	1
heat;	20
heat\spice	1
heat]	8
heatable	2
heatand	1
heatblends	2
heatburn	1
heated	1058
heated"	1
heated)	7
heated--you	1
heated-to-proper-tea-temperature-water	1
heated/boiled	1
heated/cooked	6
heated/stirred	1
heated/thawed	1
heated/toasted	1
heated/warmed	1
heatedly	3
heater	53
heater's	1
heater/frothier	1
heath	89
heath)	1
heath/skor	3
heathen	2
heathens	8
heather	48
heather's	10
heathers	4
heathfood	3
heathful	5
heathier	24
heathiest	1
heathily	3
heathliness	1
heathly	12
heathrow	9
heathwise	2
heathwise)	1
heathy	55
heati	1
heating	709
heating)	1
heating--same	1
heating/cooking	1
heating/frothing	1
heating/microwaving	1
heating/mixing	1
heatings	1
heatit	1
heatkick	1
heatland	1
heatlh	4
heatlhier	3
heatlhy	4
heatlth	1
heatlthy	1
heatpipes	1
heatproof	4
heats	125
heats)	1
heatscale	1
heatseekers	1
heatwas	1
heatwave	13
heatwaves	1
heatwise	2
heaty	1
heatyou	1
heavan	2
heave	20
heave-ho	1
heaved	2
heaven	1999
heaven"	15
heaven";	9
heaven'	1
heaven's	22
heaven(even	1
heaven(or	1
heaven)	13
heaven)but	1
heaven)even	1
heaven)love	1
heaven-	1
heaven---you	1
heaven--even	1
heaven--gluten-intolerant	1
heaven--so	1
heaven-forbid	1
heaven-made	1
heaven-on-earth	1
heaven-sent	5
heaven/hell	1
heaven/part	1
heaven;	2
heaven;"	1
heaven>	1
heavenly	978
heavenly's	1
heavenly)	4
heavenly-	1
heavenly--and	1
heavenly--delicate	1
heavenly;	2
heavenlyat	1
heavenlythe	1
heavens	92
heavensaliferous	4
heaventhere	1
heavently	2
heaveny	1
heaver	6
heaverier	1
heaves	9
heavey	13
heavier	430
heavier)	4
heavier-almost	1
heavier-duty	1
heavier-tasting	1
heavier-weight	1
heavier/sturdier	1
heaviest	31
heavily	638
heavily)	1
heavily-advertised	3
heavily-coffee-flavored	1
heavily-laden	28
heavily-salted	1
heavily-sweetened	1
heavily;	1
heaviness	74
heaviness/volume	1
heavinessthe	1
heaving	15
heavly	1
heavnly	1
heavon	1
heavtiest	1
heavvily	1
heavy	4699
heavy"	2
heavy)	26
heavy-	3
heavy--and	3
heavy--i'm	1
heavy--just	3
heavy--not	1
heavy-body	1
heavy-bottomed	1
heavy-chewing	1
heavy-consistency	1
heavy-cream	2
heavy-dose	1
heavy-duty	52
heavy-handed	16
heavy-hitting	1
heavy-just	1
heavy-laden	2
heavy-salt	1
heavy-syrup	1
heavy-weight	4
heavy/bitter	1
heavy/greasy	1
heavy/loud	1
heavy/oily	4
heavy/rot	1
heavy;	6
heavyglass	1
heavyness	2
heavyweight	6
heb	116
heb(it's	1
hebal	1
hebert	5
hebert's	1
hebox	1
hebrew	7
hebrews	1
hebridean	2
hebrides	1
hebs	5
hec	1
hecha	1
hecho	4
hechsher	2
heck	1171
heck"	9
heck-	1
heck--a	1
heck--it's	1
heck;	4
hecka	2
hecker	1
heckled	1
heckling	2
heckuva	7
hecsher	1
hectares	3
hectic	124
hector	1
hed	1
hedberg	1
hedge	17
hedge"	1
hedge-pig	1
hedgecockparker	1
hedgecockrural	1
hedged	1
hedgehog	27
hedgehog-flavoured	1
hedgehogs	12
hedges	3
hedging	1
hediard	5
hediard's	1
hedleys	1
hedonism	2
hedonist	1
hedonistic	4
hee	17
hee)	3
heebee	1
heebie-jeebies	6
heed	120
heed-if	1
heeded	45
heeding	6
heeds	1
heeeeeaven	1
heeeeey	1
heeellp	1
heehaw	1
heehee	4
heel	35
heel"	1
heeled	3
heeler	78
heeler's	1
heeler)	14
heeler/border	2
heeler/husky	2
heelers	1
heeling	9
heels	60
heels--at	6
heeping	2
heering	1
heerlijke	3
heeven	1
heezy	1
hee}	1
hefe	6
heferweizen	1
hefes	1
hefeweissbier	1
hefeweizen	2
heffalump	1
heflin	1
hefner	1
heft	47
heft)	1
heft/size	1
heftier	11
hefting	1
hefty	305
hefty)	1
hefty-sized	1
hefty;	1
hefweizen	1
hegemony	1
heget	1
heh	34
heh)	6
heh-	1
heh-heh	1
hehas	1
hehe	35
hehe)	11
hehehe	15
heheheafter	1
heheheh	1
hehehehe	1
hehehehe)	1
heheheheh	1
hehehehehe	5
hehehehei	1
heheheheoh	1
hehehethe	2
hehemy	1
hehfyi-	1
hehheh)easily	6
hehhehee	1
hehmade	1
hei	12
hei=	1
heicharcy	1
heide	17
heidecker	1
heidelberg	1
heidi	50
heidi's	3
heidi/hershey	1
heidler	1
heifer	5
heifers	1
height	227
height"	1
height)	25
heighten	25
heightened	19
heightenes	1
heightening	1
heightens	17
heights	55
heights)where	1
heigth	1
heijn	12
heikki	1
heill"	1
heimbs	1
heimeshe	1
heimlich	66
heindl	1
heineken	2
heinekens	1
heinen's	1
heinens	1
heinous	19
heinously	2
heintz	2
heinys	1
heinz	489
heinz'	3
heinz's	6
heinz)	3
heinz-body	1
heinz-flavored	4
heinze	5
heinz�	2
heir	2
heirloom	71
heirlooms	1
heironymus	3
heirophant	1
heirs	2
heisenburg's	1
heist	4
heistate	1
heisted	1
heiz	1
heksher	2
hel	2
hel[p	1
hela	6
helath	1
helathy	4
held	1166
held)	1
held-up	1
held/opened	1
helded	4
helds	1
heldseveral	1
helecopter	1
helen	15
helen's	1
helena	9
helene	4
helens	1
helf	2
helfer	3
helianthus	3
helichysum	1
helicobacter	5
helicopter	15
helicopters	2
heling	1
heliobactor	1
helios	1
heliotis	2
heliotropic	2
helium	3
helix	4
hell	741
hell"	2
hell's	5
hell)	14
hell)"	1
hell-bent	2
hell-fire	1
hell-heaven	1
hell-no	1
hell-spawned	1
hella	17
hella-good	1
hellacious	1
hellalotta	1
hellbears	1
heller	1
hellfire	5
hellhound	2
hellion	1
hellish	10
hellllllll	1
hellllooooooooooo	1
helllp	1
hellman's	39
hellmann	2
hellmann's	23
hellmanns	3
hellmans	7
hellmans/amazon	1
hellmans/best	2
hello	329
hello)	1
hello-	1
hello-i'm-awake-now	1
hello;	1
helloi	3
helloi've	1
helloit	1
helloon	3
helloones	1
hellooo	2
hellooooo	4
hellooooooo	4
hellothis	1
hello~	1
hellp	1
helluva	4
helm	2
helman's	1
helmand	1
helmann's	6
helmans	1
helmed	1
helmet	5
helmet-like	1
helmet-mounted	2
helmets	1
helms	1
helmsman	9
helofalot	1
heloooo	4
helop	1
help	13371
help"	2
help'	1
help's	2
help(he	6
help)	41
help);and	1
help)hoping	1
help)the	1
help-	1
help---any	1
help--or	1
help-yourself	1
help/boost	1
help;	10
helped	4090
helped)	12
helped)and	1
helped;	2
helpedar8derfangrl	1
helpedi	3
helpedwith	2
helper	417
helper"	10
helper's	2
helper)	2
helper-	1
helper--only	1
helper-style	2
helper-type	2
helper/flavor	1
helper/hamburger	1
helper/tuna	1
helperactually	1
helpers	26
helpful	2163
helpful"	9
helpful'	1
helpful(	1
helpful)	1
helpful-	3
helpful/easy	2
helpful;	5
helpful]	3
helpfulit	1
helpfull	20
helpfully	10
helpfulness	9
helping	1572
helping)	1
helping;	1
helpings	39
helpingus	1
helpless	13
helplessly	18
helpo	1
helpoed	1
helps	8332
helps)	17
helps--happy	1
helps=)	2
helps]	1
helpsit	6
helpsme	1
helpsnot	1
helpsoothe	1
helpul	1
helpyou	2
help~~	1
helsar	1
helsinki	4
helstar	1
helt	1
helter-skelter	2
helth	1
helthful	1
helthier	3
helthy	1
helvasi"	1
helwig	5
helxine	3
hem	27
hem'	1
hem's	2
hem)	2
hematologist	1
heme	1
hemicellulose"	10
hemingway	4
hemisphere	4
hemlock	1
hemlock8	1
hemmed	13
hemming	7
hemmorhoid	1
hemo	1
hemoglobin	7
hemolytic	9
hemorage	4
hemoroids	1
hemorragic	10
hemorrhage	6
hemorrhaging	1
hemorrhoid	3
hemorrhoids	24
hemos	1
hemostats	5
hemp	1836
hemp"	1
hemp's	6
hemp(the	1
hemp+fiber	1
hemp-boosted	1
hemp-protein	1
hemp-protien	4
hemp-sand	1
hemp-wearin'	1
hemp/almond	1
hemp/flax	1
hemp/rice	1
hemp/soy	1
hempfor	1
hemping	1
hempmilk	17
hempoil	2
hempseed	137
hempseed"	1
hempseed-	1
hempseeds	128
hempshake	10
hempshakes	5
hempy	1
hems	1
hen	26
hen's	3
henaf	1
hence	886
henceforth	13
henceforth"	1
henckel	2
hendel	3
henderson	8
henderson"	1
henderson's	3
hendersonville	3
hendrick's	11
hendrick's)this	1
hendricks	8
hendricks)	1
hendricks)with	1
hendrickson's	1
hendrix	5
hengstenberg	2
heniz	1
henkles	1
henna	21
hennaing	1
hennepin	1
hennesy	1
henny	1
henry	91
henry's	87
henry's)	4
henrys	4
henrys/sprouts	1
hens	9
hense	1
hensperger	1
hensperger's	1
henz	1
heonly	1
heopened	1
hep	2
hepa	1
heparin	2
hepatic	1
hepatitis	10
hepatitis-b	2
hepatotoxic	1
hepburn	4
hepburn's	1
hepe	1
hepled	1
heppy	1
heptahydrate	1
her	57546
her"	2
her's	31
her'sand	1
her(that	1
her)	124
her-	4
her--and	1
her--dry	4
her--even	2
her--so	2
her/him	8
her/his	6
her;	19
hera	3
heraclitus	1
heral	6
herald	2
heralded	6
heralding	2
heralds	2
herand	1
herb	1294
herb"	4
herb's	3
herb)	9
herb)is	1
herb*1	1
herb--at	1
herb-based	1
herb-drug	1
herb-flavored	3
herb-like	4
herb-ox	9
herb-peppercorn	1
herb-y	12
herb/butter	1
herb/oil	1
herb/organic	1
herb/spice	4
herb/tomato	1
herb/veg	1
herb/vegetable	1
herb/vegetable/salad	1
herb/vegetables	1
herb4	1
herb;dmy	1
herba	3
herba)	2
herba)(rou	1
herbaceous	14
herbal	3440
herbal"	1
herbal)	5
herbal*2	1
herbal-flavored	1
herbal-green	2
herbal-like	1
herbal-medicinal	1
herbal-scented	1
herbal-style	1
herbal-y	4
herbal/caffeine	1
herbal/caffeine-free	1
herbal/citrus	1
herbal/earthy	1
herbal/floral	2
herbal/fruit	1
herbal/liquorice	1
herbal/medicinal	1
herbal/no	1
herbal/spice	1
herbal2	1
herbal;	1
herbalife	10
herbalife's	1
herbalism	2
herbalist	36
herbalists	10
herbally	4
herbals	72
herbals)	1
herbals-	1
herbals/rooibos	1
herbaltea	1
herbalteas	1
herbamare	9
herban	1
herbanescent	2
herbbal	1
herbe	2
herbe)	1
herbed	25
herbel	2
herbert	1
herbes	47
herbicide	38
herbicides	58
herbicidesno	1
herbie	4
herbivore	3
herbivore"	1
herbivores	2
herbmeal	1
herbmrs	1
herbnatural	1
herbologist	1
herbology)contains	1
herbox	13
herbs	2134
herbs"	9
herbs'n'spices	1
herbs)	14
herbs)of	1
herbs-	3
herbs---great	2
herbs--and	2
herbs--are	1
herbs--but	1
herbs--i	1
herbs--it	1
herbs--something	1
herbs/	1
herbs/ingredients	1
herbs/roots/leaves	3
herbs/seasoning	1
herbs/seasonings	1
herbs/spices	19
herbs/supplements	2
herbs/teas	1
herbs/vegetables	1
herbs/veggies	1
herbs;	11
herbsaint	1
herbsand	1
herbstoreusa	1
herby	34
herby-fruity	1
herby-grassy	1
herbyou	1
herceptin	1
hercheys	1
herclown@vcn	1
herculean	1
hercules	5
herd	50
herder	1
herders	3
herdez	28
herdez's	2
herding	15
herdle	2
herdog	1
herdogs	1
herds	3
here	29996
here"	22
here"s	1
here'	2
here're	2
here's	1821
here(3)	1
here(even	1
here(i	1
here(nutricity)	3
here(san	1
here(thank	1
here(the	1
here(though	1
here(which	1
here)	340
here)*	2
here);	2
here)i	3
here)if	1
here)including	4
here)it	1
here)perhaps	1
here)the	1
here*	1
here-	22
here--	6
here-----zagnut	1
here--a	5
here--albeit	2
here--and	8
here--as	1
here--but	1
here--cantonese	1
here--could	1
here--especially	3
here--every	1
here--far	1
here--i	1
here--i'm	1
here--on	1
here--so	1
here--they're	1
here--this	1
here--why	1
here--you	1
here-and-there	1
here-and-there;	1
here-for	2
here-got	1
here-less	1
here-mostly	1
here-some	1
here-thanks	1
here-this	1
here-to-fore	1
here-to-stay	1
here-today-gone-tomorrow	6
here-too	1
here-when	1
here-wow	3
here/	1
here;	41
here;(you'll	1
here;frosted	1
here[	3
here]	6
here]"	1
hereabouts	2
hereafter	6
hereally	4
hereand	2
herebeen	1
hereby	8
hereditary	1
hereford	1
heregoes	1
herehave	1
herehttp	1
herein	22
hereinafter	1
hereis	2
hereit	2
hereoriginal	3
herepurchased	1
heres	21
heres's	1
heresies	1
hereso	1
heresy	12
herethe	2
heretic	2
heretical	4
heretics	1
heretics'	1
heretofor	1
heretofore	20
herewanted	1
herewith	1
here}	3
here~at	1
herfavorite	1
herfor	1
herget	1
herheys	1
heriarchy	3
herinability	1
hering	1
heringe	1
herion)using	1
heritage	122
heritage)	4
heritage);	1
heritage/8	1
herky	3
herlocher's	5
herlochers	1
herm	1
herman	6
herman's	6
hermana	1
hermann	1
hermans	1
herme's	1
herme)	1
hermes	6
hermetic	6
hermetically	32
hermetically-sealed	2
hermets	1
hermione	1
hermit	12
hermits	5
hermosas	2
hermoso	1
hernandes	1
hernandez	2
herndon	1
hernia	23
herniated	1
hero	90
hero"	1
hero's	2
herodotus	1
heroes	14
heroes)	1
heroic	1
heroin	34
heroin"	9
heroin2	1
heroine	7
heron	9
herons	2
heros	1
herpanacine	1
herpes	39
herpink	10
herr	2
herr's	111
herr/slm	1
herradura	5
herre	1
herrig	3
herring	387
herring"	1
herring)	1
herring-artichoke	1
herring-flavored	1
herring-in-wine-sauce	1
herring-like	1
herring-with-sour-cream-(and	1
herring/salmon	1
herringis	1
herrings	17
herrings;	1
herrogate	1
herrs	17
herrs'	4
hers	311
hers)	3
hers--she	1
hersehey's	1
hersehys	1
herself	746
herself)	4
herself-if	1
herself;	4
hersey	13
hersey's	24
hersey's/heidi	1
hersey)	6
herseys	8
hershelf)	4
hershery	1
hershey	429
hershey's	789
hershey's)	6
hershey's-although	1
hershey's-this	1
hershey)	2
hershey-bred	1
hersheyi	1
hersheys	109
hersheys'	2
hersheys)	1
hersheyslow-end	1
hersheystore	1
hershley's	1
hershy	4
hershy's	3
hershys	2
herso	2
hersour	3
hersthey	20
hert's	1
hertiage	1
hertzer	1
herwithout	1
herxheimer's	1
hery	1
herzegovina	1
herzen	1
her~	1
hes	91
hes'	1
hesalth	1
hesatant	5
hese	4
hesh	1
heshey's	1
hesiate	2
hesisate	1
hesistanly	1
hesistant	17
hesistate	6
hesistate;	1
hesistated	2
hesitance	3
hesitancy	5
hesitand	2
hesitant	1333
hesitant--go	1
hesitant;	1
hesitantly	24
hesitatation	1
hesitate	1109
hesitate-try	1
hesitated	195
hesitates	21
hesitateto	1
hesitating	24
hesitation	416
hesitation;	4
hesitations	8
hesitatnt	1
hesitent	7
hesperia	1
hess	4
hess's	1
hessatent	1
hesse	2
hessian	4
hessians	1
hessitate	4
hester	1
hestiated	2
hestitant	8
hestitate	15
hestitated	6
hestitation	2
hestitationgerman	1
hestitationhowever	1
heston	2
het	4
heterocyclic	4
heterogeneous	1
hetty	1
heublein	1
heuck	5
heuristic	1
heute	1
heutte	1
heuvos	1
heve	3
heven	8
heving	1
hevla	7
hew	2
hewill	2
hex	2
hex-shaped	1
hexagon	4
hexagon)	7
hexagon-shaped	1
hexagonal	6
hexagonal--6	1
hexagons	10
hexametaphate	1
hexametaphoshate	1
hexametaphosphate	20
hexane	178
hexane's	6
hexane)	1
hexane-derived	2
hexane-extracted	6
hexane-extraction	12
hexane-free	2
hexane-produced	1
hexane-rinsed	2
hexra	2
hextra	143
hextras	1
hey	1337
hey"	1
hey're	1
hey-	17
hey--	4
hey--if	1
hey--it's	1
hey--jerked	1
hey-this-is-different	1
heyday	4
heyday-	1
heydays	4
heyloki's	1
heywood	1
hf	9
hfan	1
hfc	20
hfcc	1
hfcf	1
hfcg	2
hfcs	561
hfcs's	1
hfcs(high	1
hfcs)	23
hfcs)they	1
hfcs--if	1
hfcs-adulterated	1
hfcs-based	1
hfcs-filled	1
hfcs-free	5
hfcs-laden	2
hfcs-loaded	1
hfcs-made	1
hfcs-sweetened	3
hfcs-tainted	1
hfcs/processed	4
hfcs;	1
hfcscons	1
hfcskelloggs	1
hfs	13
hfsc	2
hg	16
hg's	1
hg-95627	1
hgba1c	2
hgc	3
hge	2
hgh	9
hghly	1
hgigh	1
hgtv	1
hh	39
hh's	9
hh;	1
hhahaaa	1
hhahaha	1
hhhhhhhotttttttt	1
hhhmmmm	1
hhhs	1
hhmmmm	1
hhusband	6
hi	365
hi)	2
hi-	2
hi--across	1
hi-c	11
hi-c's	1
hi-c)	1
hi-c/kool-aid/hawaiian	1
hi-cal	2
hi-calorie	1
hi-carb	2
hi-chew	45
hi-chewi've	1
hi-chews	13
hi-country	6
hi-end	5
hi-fiber	2
hi-fructose	2
hi-gluten	1
hi-health	2
hi-karate	2
hi-lands	1
hi-light	1
hi-lights	1
hi-lo	10
hi-lo)	1
hi-mountain	1
hi-powered	1
hi-protein	38
hi-q	1
hi-rise	3
hi-syrup	1
hi-tec	2
hi-tech	2
hi-tek	88
hi-tek's	3
hi-temp	2
hi-test	6
hi-tor	32
hi=tek	1
hiarline	1
hiatal	5
hiatus	19
hiave	2
hibachi	3
hibachi(restaurant)	1
hibachi-sized	3
hiball	1
hibee	3
hibernate	9
hibernation	4
hibiclens	2
hibicus	4
hibiki-an	1
hibiscs	1
hibiscus	1019
hibiscus"	13
hibiscus)	6
hibiscus--for	1
hibiscus--neither	1
hibiscus-based	4
hibiscus-rose	1
hibiscus-y	4
hibiscus/honeydew	1
hibiscus/raspberry/rosehip	1
hibiscus/rose	1
hibiscus3	1
hibiscus3)	2
hibiscus;	2
hibisicus	1
hibisus	1
hibuscus	1
hic	5
hica-max	1
hiccup	12
hiccuping	1
hiccups	19
hiccups)	1
hich	4
hich-cacoa	1
hichews	2
hick-up	2
hickman	1
hickory	625
hickory&obviously	1
hickory)	3
hickory-like	1
hickory-smoked	3
hickory/molasses	1
hicks	4
hicks)	1
hickson	3
hickups	1
hicky	1
hicory	1
hid	149
hidden	732
hidden)	2
hidden--printed	1
hiddenmost	1
hiddenvalley	1
hide	1705
hide"	3
hide)	4
hide-	5
hide-a-squirrel	4
hide-and-seek	1
hide-dog	4
hide-it-in-the-strawberry	1
hide-n-seek	1
hide-nor-hair	1
hide-out	3
hide-under-the-bed-and-hiss	1
hide-y	1
hide]	1
hidein	1
hidentreats	1
hideous	54
hideous)	6
hideousit	3
hideously	12
hideously-refreshing	1
hideoussly	1
hider	2
hider)	1
hides	206
hides)	2
hidey-hole	1
hiding	447
hiding)	1
hidious	1
hidrata	3
hidratante	2
hidrate	1
hidvegi	2
hieght	1
hienz	1
hierarchy	6
hierba	1
hiesenburg	5
hift	3
hig	4
hige	2
higer	7
higgens	5
higgin	1
higgin's	1
higgins	294
higgins&	1
higgins'	3
higgledypiggledy	1
higgs	1
high	27301
high"	12
high"er"	7
high'	2
high(800+	1
high(er)	1
high(if	1
high(well	1
high)	58
high)*the	1
high-	14
high-%	1
high---	1
high---34	1
high--17	1
high--but	1
high--fills	1
high--it	1
high--miniscule	1
high--no	1
high--so	1
high-90s	2
high-achiever	3
high-acid	7
high-alcohol	1
high-alkaline	6
high-altitude	8
high-antioxidant	6
high-anxiety	1
high-arousal	1
high-blood	2
high-brow	1
high-buckwheat	1
high-cacao	3
high-caffeine	1
high-caffeine)	1
high-cal	1
high-cal/carb	1
high-calcium	1
high-caliber	1
high-caloric-density	1
high-calorie	64
high-calories	1
high-carb	37
high-carb/fat	1
high-carbohydrate	3
high-carbon	1
high-chair	4
high-class	5
high-cocoa	4
high-complex-carb	1
high-compost	1
high-content)	1
high-cost	2
high-definition	1
high-density	5
high-dollar	2
high-dosage	1
high-dosages	1
high-elevation	5
high-end	306
high-end)	1
high-endgrocery	1
high-endurance	2
high-energy	33
high-energy/activity	1
high-falootin	1
high-fat	34
high-fat/high-sodium/high-carb	9
high-fat/protein	1
high-fiber	82
high-fiber/low	1
high-fibre	1
high-fish	1
high-five	7
high-five)	1
high-fiving	1
high-flavanoid	1
high-flavor	5
high-focus	2
high-frucose	1
high-fructose	223
high-fructose-corn-syrup	2
high-fructose-corn-syrup--read	1
high-fructose-make-you-fat-like-a-pig-for-slaughter	1
high-fructrose	2
high-frutose	4
high-functioning	1
high-gi	1
high-gluten	8
high-glycemic	2
high-grade	39
high-grain	1
high-heat	7
high-heaven	1
high-hopes	2
high-in-taste	1
high-intensity	2
high-iodine	3
high-ish	1
high-lean	1
high-level	1
high-lining	1
high-low	1
high-maintenance	4
high-moisture	2
high-net-gain	1
high-nutrient	1
high-nutrition	2
high-octane	7
high-oleic	5
high-percentage	1
high-performance	1
high-ph	9
high-pitched	1
high-point	2
high-pollen	1
high-potassium	1
high-potency	2
high-power	1
high-powered	4
high-precision	1
high-pressure	5
high-prey	1
high-price	2
high-priced	26
high-profit-oil	1
high-protein	198
high-protein)	1
high-protein/low-carbohydrate	1
high-protein/no	1
high-protien	1
high-pufa	4
high-quality	775
high-quality)	6
high-ranked	1
high-rated	2
high-rise	1
high-salt	5
high-salted	1
high-school	3
high-scoring	1
high-side	1
high-sodium	25
high-speed	3
high-stress	5
high-strung	4
high-sugar	26
high-sure-but	1
high-tea	1
high-tech	9
high-temperature	2
high-test	3
high-thyroid	1
high-to-low	1
high-value	26
high-vitamin	1
high-voltage	1
high-volume	3
high-way	1
high-yield	1
high/deep	3
high/fine	1
high/low	1
high2	1
high;	13
high;y	1
high=level	1
high]	2
highball	10
highbut	1
highchair	26
highchair)	1
highchair)i	1
higheat	1
highend	2
higher	5408
higher"	1
higher(not	1
higher(or	1
higher)	17
higher-calorie	2
higher-carb	1
higher-end	84
higher-fat	16
higher-fiber	1
higher-grade	5
higher-priced	10
higher-protein	4
higher-quality	29
higher-rated	1
higher-salt	1
higher-shouldered	1
higher-sodium	1
higher-than	1
higher-than-average	3
higher-than-prefered	6
higher-tier	1
higher/better	2
higher;	2
highers	1
higherwater	1
highes	1
highest	1373
highest)	1
highest-grade	2
highest-proportion	1
highest-protein	2
highest-quality	8
highest-rated	1
highest-rising	1
highestest	1
highesty	1
highfalutin	1
highfalutin'	1
highfructose	1
highger	1
highgrove	1
highhanded	1
highhave	1
highi	3
highish	5
highit	1
highland	91
highland's	1
highland-	3
highlander	48
highlander-esque	5
highlanders	3
highlands	39
highlands"	1
highlands]	1
highley	5
highlight	133
highlight'	2
highlighted	72
highlighter	4
highlighting	21
highlights	78
highlights)	2
highlights)my	2
highlights/daily	1
highline	1
highlite	3
highlited	1
highlt	1
highly	23838
highly)	2
highly--and	1
highly-allergenic	1
highly-appreciated	1
highly-elevated	1
highly-esteemed	1
highly-experienced	5
highly-flavored	1
highly-fortified	1
highly-hyped	3
highly-lovely	1
highly-mechanized	1
highly-palatable	7
highly-populated	1
highly-prised	1
highly-processed	3
highly-rated	8
highly-recommended)	2
highly-refined	3
highly-regarded	1
highly-resistant-to-health-food-of-any-kind	1
highly-seasoned	1
highly-sought	1
highly-staining	1
highly-subjective	1
highly-sugared	1
highly-touted	2
highly-voted	1
highly;	3
highly@	1
highlyenjoy	1
highlyrecomend	2
highlyrecommend	6
highlyrecommended	13
