id,longitude,latitude,name,
1048,2.38960063102,48.8739450519,20112 - JOURDAIN,
1049,2.29971866801,48.8740764611,08104 - FRIEDLAND CHATEAUBRIAND,
1050,2.41480230399,48.8439762438,12114 - PORTE DE SAINT MANDE,
1051,2.39487327357,48.8493351216,11013 - NATION VOLAIRE,
1052,2.39726919096,48.8485700016,11014 - NATION TRONE,
1053,2.32330387313,48.8202284473,14116 - ROMAIN ROLLAND,
1054,2.30925447383,48.826355566,14122 - BRUNE,
1055,2.31659245977,48.8237686191,14115 - CITÃ‰ UNIVERSITAIRE,
1056,2.34136914864,48.8715209173,02108 - VIVIENNE,
1057,2.31244327767,48.8473872027,07013 - PLACE DE BRETEUIL,
1058,2.37630226329,48.8730154719,10040 - BELLEVILLE,
1059,2.29592539017,48.846933241,15022 - ZOLA,
1060,2.29230703609,48.8424112072,15035 - PLACE ETIENNE PERNET,
1061,2.31088540212,48.8849180978,17119 - TOQUEVILLE,
1062,2.38573456552,48.8775146437,19120 - ALOUETTES,
1063,2.32676062359,48.8218645619,14120 - JOURDAN BARBOUX,
1064,2.34335871487,48.8754213243,09101 - CADET LA FAYETTE,
1065,2.33378394644,48.8210470942,14124 - PORTE D'ARCUEIL,
1066,2.33260911145,48.8692021661,02014 - SAINT AUGUSTIN,
1067,2.34906635132,48.8699026834,02107 - THOREL,
1068,2.36083649001,48.8385257447,13103 - SAINT MARCEL,
1069,2.33651883938,48.8826831913,18042 - PIGALLE GERMAIN PILLON,
1070,2.33398391932,48.8875452368,18113 - LEPIC,
1071,2.30661720341,48.8435032401,15014 - VOLONTAIRES,
1072,2.34485611099,48.8661553017,02101 - BACHAUMONT,
1073,2.34721467855,48.8758165052,09113 - BLEUE,
1074,2.32958033068,48.8988239258,17115 - PORTE DE SAINT OUEN,
1075,2.33082176358,48.8908164467,18018 - CARPEAUX,
1076,2.3601111894,48.8919647873,18104 - CHAPELLE,
1077,2.37985826406,48.8730502027,19102 - BELLEVILLE RAMPAL,
1078,2.31319550541,48.8403680993,15113 - FALGUIERE ARSONVAL,
1079,2.37729352776,48.8863612313,19117 - EURYALE DEHAYNIN,
1080,2.37625606117,48.8840428715,19030 - MOSELLE JAURES,
1081,2.27479859546,48.8292544723,15120 - AVIA,
1082,2.29659185458,48.847949058,15123 - RUE DU COMMERCE,
1083,2.34255726448,48.8991475911,18122 - BINET,
1084,2.37525257487,48.8907746144,19006 - MATHIS,
1085,2.39024112428,48.8474139487,12107 - DIDEROT BOURDAN,
1086,2.29140871221,48.8728243174,16103 - TRAKTIR,
1087,2.35185183732,48.8437938869,05110 - LACEPEDE,
1088,2.33326408267,48.855586293,06002 - SAINT PÃˆRES,
1089,2.31940604998,48.8749438174,08113 - PLACE ST AUGUSTIN,
1090,2.33312640192,48.8742171111,09031 - PROVENCE,
1091,2.36682570097,48.8835872357,10036 - AQUEDUC,
1092,2.34808596885,48.8723742914,10042 - POISSONNIÃˆRE - ENGHIEN,
1093,2.36782991973,48.876478058,10115 - DODU,
1094,2.28882143547,48.8713763351,16104 - PAUL VALÃ‰RY,
1095,2.28123368538,48.8706270608,16105 - CREVAUX,
1096,2.27570807363,48.8658700263,16107 - GODARD,
1097,2.28141817895,48.8637697935,16108 - SABLONS,
1098,2.27312580571,48.8610064885,16110 - OCTAVE FEUILLET,
1099,2.27664213744,48.8592557846,16111 - HELIE,
1100,2.2680054025,48.8499131152,16116 - GEORGES SAND,
1101,2.29999480794,48.8879618566,17102 - ALFRED ROLL,
1102,2.31743835625,48.8898713187,17111 - LEMERCIER,
1103,2.33312451811,48.8978714658,18112 - HÃ”PITAL BICHAT,
1104,2.39832278057,48.8643873544,20024 - GAMBETTA - PÃˆRE LACHAISE,
1105,2.41064314828,48.8782119015,20029 - PORTE DES LILAS,
1106,2.39680337573,48.8698524376,20119 - SQUARE DE MENILMONTANT,
1107,2.41292481365,48.8730967021,20120 - NOISY LE SEC,
1108,2.40625624937,48.8479539837,20503 - COURS DE VINCENNES PYRÃ‰NÃ‰ES,
1109,2.38734776958,48.8407824069,12109 - CHAROLAIS,
1110,2.39856625675,48.8514093858,20043 - CHARONNE AVRON,
1111,2.41537388242,48.8528015925,20105 - GAUMONT,
1112,2.40375772134,48.832290095,12113 - CARDINAL LAVIGERIE,
1113,2.39527231163,48.889535306,19104 - JAURES PANTIN (PROP 3),
1114,2.28232450274,48.8569038352,16112 - CHERNOVITZ,
1115,2.39372871773,48.886282679,19019 - PETIT HONNEGER,
1116,2.32430535718,48.843066088,14127 - ODESSA,
1117,2.39209935299,48.8661788691,20034 - SORBIER - MÃ‰NILMONTANT,
1118,2.31840996364,48.8414924821,15003 - GARE DE MONTPARNASSE,
1119,2.35987244924,48.8758327494,10161 - GARE DE L'EST,
1120,2.31783811965,48.8414025148,15115 - VAUGIRARD,
1121,2.30029292317,48.8712456359,08115 - BASSANO,
1122,2.36516917109,48.8440970854,13104 - GARE D'AUSTERLITZ,
1123,2.26256791983,48.8525251851,16115 - RAFFET,
1124,2.37254786061,48.9017487468,19106 - GARE EMGP,
1125,2.2824124144,48.8768108783,16101 - MALAKOFF,
1126,2.28135301469,48.8736738188,16102 - PERGOLÃˆSE/ MARBEAU,
1127,2.35431443977,48.8790331467,10153 - GARE DU NORD 3,
1128,2.3593085735,48.8955328412,18102 - RUE DE LA CHAPELLE,
1129,2.40509839332,48.8476940114,20114 - PORTE DE VINCENNES,
1130,2.39258650722,48.8886558378,19018 - CITÃ‰ DE LA MUSIQUE VERSION 2,
1131,2.37002122776,48.8727297707,10032 - DODU,
1132,2.31768720357,48.8444223011,15006 - CHERCHE MIDI,
1133,2.28061037641,48.8425859686,15109 - CEVENNES,
1134,2.35388021815,48.8846771998,18107 - CHARTRES,
1135,2.35723053753,48.8793831969,10151 - GARE DU NORD 1,
1136,2.35420534953,48.8787815187,10152 - GARE DU NORD 2,
1137,2.35260303562,48.8975110639,18105 - BELIARD POISSONNIERS,
1138,2.31841608239,48.8996405123,17109 - BOIS LE PRÃŠTRE,
1139,2.32857413429,48.8838242567,18044 - CLICHY,
1140,2.41091690178,48.840725221,12023 - SAHEL,
1141,2.41869852409,48.8277869961,12120 - CONSERVATION,
1142,2.43833677714,48.839374942,12124 - PYRAMIDE ARTILLERIE,
1143,2.44063291892,48.8369193626,12125 - PYRAMIDE ENTRÃ‰E PARC FLORAL,
1144,2.33309840989,48.8834829854,18043 - BLANCHE,
1145,2.40398792307,48.8525029426,20132 - REUNION,
1146,2.4099421659,48.8252940969,12119 - DOM PÃ‰RIGNON GRAVELLE,
1147,2.43865942117,48.8442279437,12123 - CHATEAU DE VINCENNES,
1148,2.41535882752,48.8247154553,12126 - AVENUE DE GRAVELLE,
1149,2.37869559162,48.8332092054,00903 - STATION MOBILE 3,
1150,2.32243012938,48.8772270037,08110 - STOCKOLM ROME,
1151,2.40972259741,48.8532635258,20133 - RASSELINS,
1152,2.40159067862,48.8961825685,00905 - CANAL DE L'OURQ (STATION MOBILE 5),
1153,2.35785611593,48.8763094414,00906 - STATION MOBILE 6,
1154,2.3222237508,48.8841112165,17012 - MAIRIE DU 17EME,
1155,2.3896131494,48.8593585587,20131 - REPOS,
1156,2.29826610431,48.8489382421,15023 - LA MOTTE PIQUET,
1157,2.28946392713,48.8542466308,15026 - BIR HAKEIM,
1158,2.3185250375,48.824469977,14021 - PLACE DE LA PORTE DE CHATILLON,
1159,-3.40456062425,27.1409733745,00907 - STATION MOBILE 7,
1160,2.41309867294,48.8336146768,12041 - BOIS DE VINCENNES,
1161,2.25871797921,48.858715058,16129 - BOIS DE BOULOGNE / PORTE DE LA MUETTE 1,
1162,2.26749660181,48.8636995434,16130 - BOIS DE BOULOGNE / PORTE DE LA MUETTE 2,
1163,2.2585088564,48.8798261926,16122 - MUETTE NEUILLY,
1164,2.27032427825,48.8786650692,16121 - SABLONS MAILLOT,
1165,2.33246406656,48.8170924584,14126 - VAILLANT COUTURIER,
1166,2.25856820932,48.8407220092,16118 - MICHEL ANGE,
1167,2.28548043373,48.8335736534,15107 -  PALAIS DES SPORTS,
1168,2.34428312674,48.8599989777,01009 - PONT NEUF - 14,
1169,2.3426342424,48.852827091,06020 - SAINT MICHEL DANTON,
1170,2.33491267309,48.8425005543,06018 - MICHELET ASSAS,
1171,2.33781304008,48.8493580466,06017 - SENAT CONDE,
1172,2.34027810286,48.8522519765,06016 - DANTON,
1173,2.3389162505,48.8536091097,06015 - MAZET SAINT ANDRE DES ARTS,
1174,2.34018293667,48.8551998638,06014 - PONT DE LODI DAUPHINE,
1175,2.33749984879,48.8550920502,06013 - JACQUES CALLOT,
1176,2.33462618263,48.853285544,06012 - SAINT GERMAIN COPEAU,
1177,2.33157674879,48.8416466259,06010 - MONTPARNASSE CHEVREUSE,
1178,2.33243408945,48.8467965144,06009 - GUYNEMER LUXEMBOURG,
1179,2.33310157194,48.8440014225,06008 - ASSAS LUXEMBOURG,
1180,2.32972480297,48.8426531275,06007 - VAVIN,
1181,2.32935683082,48.84481011,06006 - NOTRE DAME DES CHAMPS,
1182,2.32649759705,48.8431831441,06005 - MONTPARNASSE,
1183,2.32690527873,48.8472724999,06004 - REGARD,
1184,2.33085386768,48.8515687955,06003 - SAINT SULPICE,
1185,2.28762244491,48.8856925692,17032 - ESPACE CHAMPERRET,
1186,2.33563387267,48.8575456093,06001 - INSTITUT,
1187,2.2952421378,48.8834936276,17030 - RENNEQUIN PEREIRE,
1188,2.29598762532,48.8885267303,17028 - PORTE DE COURCELLE,
1189,2.29832064859,48.885130349,17027 - PEREIRE LEVALLOIS,
1190,2.30111666778,48.8817430412,17026 - WAGRAM COURCELLES,
1191,2.30342121745,48.8792362726,17025 - COURCELLES,
1192,2.31648777594,48.8812883611,17024 - VILLIERS,
1193,2.30299115954,48.8908116959,17023 - AVENUE DE LA PORTE D'ASNIÃˆRES,
1194,2.30437008675,48.887046449,17022 - PLACE DE WAGRAM,
1195,2.30529865917,48.8840269952,17021 - WAGRAM (17EME ARR.),
1196,2.30708322947,48.8850699788,17020 - NICARAGUA,
1197,2.30910142924,48.8826439195,17019 - MALESHERBES,
1198,2.30919776634,48.8808914287,17018 - MONCEAU,
1199,2.31423681138,48.8870936988,17017 - PONT CARDINET,
1200,2.31308009418,48.8835075679,17015 - PLACE DE LEVIS,
1201,2.31198410245,48.8954423316,17014 - PORTE DE CLICHY - AVENUE DE CLICHY,
1202,2.3164316271,48.8853775443,17013 - LEGENDRE,
1203,2.31466984494,48.8941307464,17011 - PORTE DE CLICHY FRAGONARD,
1204,2.31873133633,48.8947964962,17010 - JONCQUIERE,
1205,2.31728744536,48.892450614,17009 - BODIN AVENUE DE CLICHY,
1206,2.32247850219,48.8987333859,17008 - PORCHE POUCHET,
1207,2.32262925164,48.8958754959,17007 - NAVIER,
1208,2.32323004568,48.8919751412,17006 - GUY MOCQUET DAVY,
1209,2.31994595537,48.8901952479,17005 - BROCHANT,
1210,2.32268572113,48.8889463947,17004 - LEGENDRE AVENUE DE CLICHY,
1211,2.32780881875,48.8958400702,17003 - JACQUES KELLNER,
1212,2.32449858372,48.8878951002,17002 - LA FOURCHE RUE DE LA CONDAMINE,
1213,2.32686893434,48.8927753719,17001 - GUY MOCQUET,
1214,2.3645579653,48.8987850973,18103 - CHARLES HERMITE,
1215,2.34976734516,48.8955521989,18101 - CHAMPIONNET,
1216,2.38967718597,48.8418599097,12028 - VIVALDI,
1217,2.30053389923,48.8580162941,07024 - AVENUE RAPP,
1218,2.30249284361,48.8616028586,07022 - PONT DE L'ALMA,
1219,2.3038159924,48.8587003047,07021 - BOSQUET SAINT DOMINIQUE,
1220,2.30660936228,48.856777747,07020 - CLER,
1221,2.30557553216,48.8546474532,07019 - ECOLE MILITAIRE,
1222,2.30975853194,48.8512781948,07018 - SEGUR ESTREES,
1223,2.30949684292,48.85676048,07017 - LA TOUR MAUBOURG,
1224,2.30943991394,48.8613260739,07016 - TOUR MAUBOURG UNIVERSITE,
1225,2.31525814777,48.8567976329,07015 - VARENNE,
1226,2.31474282494,48.8516297525,07014 - SAINT FRANCOIS XAVIER,
1227,2.31946763463,48.8542908398,07012 - CITE VANEAU,
1228,2.31874409842,48.8590630563,07011 - ST DOMINIQUE,
1229,2.31479334234,48.8607699847,07010 - INVALIDES,
1230,2.32006457514,48.8612831437,07009 - ASSEMBLEE NATIONALE,
1231,2.32375673217,48.8582997992,07008 - SOLFERINO,
1232,2.32579949462,48.859746987,07007 - MUSÃ‰E D'ORSAY,
1233,2.3311934636,48.8590463654,07006 - QUAI VOLTAIRE,
1234,2.32566420718,48.8556217458,07005 - BAC,
1235,2.32635933265,48.8531772253,07004 - RASPAIL VARENNE,
1236,2.33805890118,48.8965863744,18033 - MOSKOWA,
1237,2.3203547728,48.8485479751,07002 - VANEAU,
1238,2.3162425124,48.8476305961,07001 - DUROC,
1239,2.34744982,48.8936830917,18030 - SIMPLON,
1240,2.34119378354,48.8945102811,18029 - POTEAU,
1241,2.33651868817,48.8933510005,18027 - DAMREMONT ORDENER,
1242,2.33998062181,48.8928746519,18026 - RUISSEAU ORDENER,
1243,2.34434208359,48.8927216905,18025 - MAIRIE DU 18 EME,
1244,2.3486623797,48.8914272024,18024 - CLIGNANCOURT MARCADET,
1245,2.35123822113,48.8911033896,18023 - POISSONNIERS ORDENER,
1246,2.34920730935,48.890384636,18022 - BARBES MARCADET,
1247,2.34485976016,48.8910320698,18021 - MARCADET - RAMEY,
1248,2.33981697419,48.8910143106,18020 - RUISSEAU,
1249,2.33522392374,48.8917512695,18019 - MONTCALM,
1250,2.33819508105,48.8896392951,18017 - PECQUEUR,
1251,2.34255631723,48.8898908222,18016 - FRANCOEUR CAULAINCOURT,
1252,2.34667200088,48.8886323609,18015 - CUSTINE,
1253,2.35362245969,48.8883619931,18014 - DOUDEAUVILLE LEON,
1254,2.35028328017,48.887526595,18013 - CHATEAU ROUGE,
1255,2.35592580635,48.888748104,18012 - DOUDEAUVILLE STEPHENSON,
1256,2.36343722906,48.8928897816,18011 - HERBERT,
1257,2.36031479053,48.8900774401,18010 - MARX DORMOY,
1258,2.35676978141,48.88610573,18009 - LEPINE,
1259,2.35313127123,48.8865196821,18008 - SQUARE LEON,
1260,2.34981933871,48.8851270584,18007 - GOUTTE D' OR,
1261,2.34444997223,48.8844534616,18006 - MARCHE ST-PIERRE,
1262,2.34165632231,48.8841120828,18005 - TARDIEU,
1263,2.33886273039,48.8844536681,18004 - ABBESSES,
1264,2.33274385265,48.8863678718,18003 - JOSEPH DE MAISTRE LEPIC,
1265,2.34721649549,48.8852711,18002 - CLIGNANCOURT,
1266,2.33268928398,48.887014949,18001 - DAMREMONT CAULAINCOURT,
1267,2.32105782299,48.8212168091,14020 - PORTE DE MONTROUGE,
1268,2.32606581052,48.8248933447,14019 - SARETTE GENERAL LECLERC,
1269,2.32505901401,48.82287102,14018 - PORTE D'ORLEANS,
1270,2.33028581195,48.8222872416,14017 - JOURDAN TOMBE ISSOIRE,
1271,2.33615214465,48.8246242354,14016 - REILLE MONTSOURIS,
1272,2.29755171606,48.8748936034,08057 - HOCHE,
1273,2.29654315557,48.8752976915,08056 - WAGRAM,
1274,2.29912974658,48.8782373898,08055 - TERNES COURCELLES,
1275,2.30137945615,48.876135064,08054 - HOCHE ALBRECHT,
1276,2.30170747842,48.8746522584,08053 - FRIEDLAND,
1277,2.29977427773,48.8725396483,08052 - WASHINGTON,
1278,2.32033029736,48.8818282037,08051 - CHAPTAL,
1279,2.3074725779,48.8715352412,08050 - BOETIE PONTHIEU,
1280,2.3008659047,48.8701403706,08049 - DUNANT,
1281,2.29844191656,48.86877353,08048 - MARCEAU,
1282,2.30009295046,48.8651251889,08046 - ALMA MARCEAU,
1283,2.30249065069,48.8648742663,08045 - ALMA,
1284,2.30532949489,48.8782122501,08044 - VAN DYCK,
1285,2.30492270567,48.8750306408,08043 - HOPITAL BEAUJON,
1286,2.30339944115,48.8708511167,08041 - CHAMPS ELYSEES LINCOLN,
1287,2.30478939386,48.8703392256,08040 - CHAMPS ELYSEES CHARRON,
1288,2.30721448166,48.8702230264,08039 - COLISEE,
1289,2.30649441006,48.8668795499,08038 - FRANCOIS 1 ER,
1290,2.31436281025,48.8795174819,08037 - MALSHERBES MONCEAU,
1291,2.30982641517,48.8774314768,08036 - RIO,
1292,2.313056066,48.876596359,08035 - NARVICK,
1293,2.30842440057,48.8748787554,08034 - HAUSSMANN COURCELLES,
1294,2.30971991647,48.8727131206,08033 - SAINT PHILIPPE DU ROULE,
1295,2.31386222044,48.8715905909,08032 - MATIGNON,
1296,2.31072969866,48.8696217093,08031 - ROND POINT DES CHAMPS ELYSEES,
1297,2.31006451192,48.8651099072,08029 - PLACE DU CANADA,
1298,2.29755292041,48.8733208252,08028 - HOUSSAYE,
1299,2.31835584363,48.877927435,08027 - MAIRIE DU 8 ÃˆME,
1300,2.31559086614,48.8754374862,08026 - MESSINE,
1301,2.31582317551,48.8737838647,08025 - MIROMESNIL,
1302,2.32147552521,48.8799140755,08019 - EUROPE,
1303,2.31977349252,48.8762200676,08018 - SAINT AUGUSTIN,
1304,2.3228256146,48.8759868067,08017 - ROCHER,
1305,2.32369835776,48.8731918584,08016 - SQUARE LOUIS XVI,
1306,2.3204692592,48.8735060032,08015 - ROQUEPINE,
1307,2.32026627798,48.8692729444,08014 - FAUBOURG SAINT HONORÃ‰ ANJOU,
1308,2.30656086432,48.8696836196,08013 - MARIGNAN,
1309,2.32666641975,48.8833298046,08012 - CLICHY,
1310,2.32451395267,48.8808131649,08011 - DUBLIN,
1311,2.32658543198,48.8795641392,08010 - LIEGE,
1312,2.32662730147,48.8747289849,08009 - SAINT LAZARE RER,
1313,2.33816756828,48.8751698329,09111 - LA FAYETTE PROVENCE,
1314,2.32568731625,48.8741447228,08007 - HAUSSMANN ROME,
1315,2.40122855914,48.8788823861,19036 - ROBERT DEBRE,
1316,2.32424436665,48.869084711,08005 - MADELEINE,
1317,2.32307237993,48.8704596398,08004 - MALESHERBES PASQUIER,
1318,2.37096474585,48.8989721874,19032 - PORTE D'AUBERVILLIER,
1319,2.3157443733,48.866683857,08001 - PETIT PALAIS,
1320,2.3745545747,48.8867216086,19029 - SEINE FLANDRE,
1321,2.39213741392,48.8763974432,19028 - PLACE DES FETES,
1322,2.39796026744,48.8805377529,19027 - PRE ST GERVAIS VERSION 2,
1323,2.39245668115,48.8819244667,19026 - DANUBE,
1324,2.38903396063,48.8795174178,19025 - BOTZARIS VERSION 2,
1325,2.38144273352,48.8777859309,19024 - BUTTES CHAUMONT,
1326,2.37986096723,48.8763395542,19023 - MANIN SIMON BOLIVAR,
1327,2.37328340235,48.8813026982,19022 - BOLIVAR,
1328,2.38136500957,48.8825222467,19021 - MAIRIE DU 19 EME,
1329,2.2723619783,48.8509491289,16028 - MILLET - JEAN DE LA FONTAINE,
1330,2.3909916721,48.8883689771,19017 - PARC DE LA VILLETTE,
1331,2.38632907573,48.8866094954,19016 - OURCQ,
1332,2.38355123883,48.8891539858,19015 - THIONVILLE,
1333,2.38307168574,48.8862692779,19014 - LORRAINE,
1334,2.38012666299,48.8845807758,19013 - LAUMIERE ET LAUMIERE BIS,
1335,2.37446992862,48.8827133315,19012 - LALLY TOLLENDAL,
1336,2.38497240005,48.8932605668,19011 - ROUVET DAMPIERRE VERSION 2,
1337,2.38763803506,48.9013209306,19010 - PORTE DE LA VILLETTE,
1338,2.38194780844,48.8946637362,19008 - CORENTIN CARIOU,
1339,2.37902928587,48.8925797731,19007 - OURCQ-FLANDRES,
1340,2.37361502982,48.8878453,19005 - RIQUET,
1341,2.36936083153,48.8843504945,19003 - QUAI DE SEINE,
1342,2.37093113456,48.8892031558,19002 - TANGER,
1343,2.37312862192,48.8939297698,19001 - OURCQ CRIMEE,
1344,2.31043396813,48.8882522533,17049 - SAUSSURE,
1345,2.31397999984,48.8823663676,17048 - TOCQUEVILLE,
1346,2.29460660763,48.8774809255,17046 - MAC MAHON,
1347,2.29778065717,48.878416696,17045 - PLACE DES TERNES - 5,
1348,2.28393761891,48.8776294133,17042 - PORTE MAILLOT,
1349,2.28754344514,48.8828076348,17041 - PORTE DE VILLIERS,
1350,2.28845937164,48.8797074107,17040 - TERNES PEREIRE,
1351,20.9125470019,30.5999146462,17039 - PLACE SAINT FERDINAND,
1352,2.28838084275,48.8762832257,17038 - ARGENTINE,
1353,2.29227290547,48.8817759804,17037 - BAYERN PEREIRE,
1354,2.29256319613,48.8769858761,17034 - CARNOT - ACACIAS,
1355,2.2937089949,48.8754854227,17033 - CARNOT,
1356,2.29077060655,48.8855230814,17031 - PORTE DE CHAMPERET,
1357,2.33865675666,48.8267543069,14012 - SIBELLE ALESIA,
1358,2.3307818268,48.8832042778,09038 - SQUARE BERLIOZ,
1359,2.32823391583,48.8811640075,09037 - CLICHY PARME,
1360,2.32977415863,48.878099457,09036 - ATHENES CLICHY,
1361,2.32726710223,48.8776768712,09035 - PLACE DE BUDAPEST,
1362,2.32835797517,48.8728867288,09033 - HAVRE CAUMARTIN,
1363,2.32909366334,48.8730665277,09032 - MATHURINS,
1364,2.33214533115,48.8751337777,09030 - VICTOIR CHAUSSEE D ANTIN,
1365,2.33286731007,48.8768413918,09029 - TRINITE,
1366,2.33104111311,48.8801036906,09028 - MONCEY BLANCHE,
1367,2.33318025832,48.8823955322,09027 - FONTAINE DOUAI,
1368,2.33378004449,48.879357859,09026 - BRUYERE PIGALLE,
1369,2.33531990579,48.8762932323,09025 - TAITBOUT CHÃ‚TEAUDUN,
1370,2.33529276672,48.8733453976,09024 - LAFAYETTE TAITBOUT,
1371,2.36013519061,48.8845862908,18040 - CHAPELLE MARX DORMOY,
1372,2.33790867039,48.8733274373,09022 - LAFITTE ROSSINI,
1373,2.33745908029,48.877919946,09021 - SAINT GEORGES,
1374,2.3367505037,48.8820540854,09018 - PLACE PIGALLE,
1375,2.34098836494,48.881083405,09017 - TRUDAINE MARTYRS,
1376,2.33978907,48.8778120719,09016 - MARTYRS CHORON,
1377,2.33968000782,48.8765987911,09015 - LAMARTINE,
1378,2.34067456736,48.8752147237,09014 - FAUBOURG MONTMARTRE,
1379,2.34076981367,48.8733183999,09013 - MAIRIE DU 9EME,
1380,2.39181958621,48.8721735554,20042 - PYRENEES ERMITAGE,
1381,2.34454388777,48.8739563276,09011 - FOLIES BERGERES,
1382,2.34436714454,48.8767064509,09010 - CADET,
1383,2.34592040661,48.876517615,09009 - SQUARE MONTHOLON,
1384,2.34364528624,48.8790341966,09008 - TOUR D'AUVERGNE,
1385,2.34522605917,48.8800586495,09007 - CONDORCET,
1386,2.34633012329,48.8819818429,09006 - TRUDAINRE ROCHECHOUART,
1387,2.34474951032,48.8826200471,09005 - SQUARE D'ANVERS,
1388,2.34628940747,48.8829255065,09004 - ROCHECHOUART GERANDO,
1389,2.38567136735,48.8682038103,20033 - ETIENNE DOLET,
1390,2.34924560321,48.8791775609,09002 - MAUBEUGE CONDORCET,
1391,2.34865930616,48.8774610491,09001 - POISSONNIERE,
1392,2.39434591649,48.8651173041,20028 - GAMBETTA MARTIN NADAUD,
1393,2.40902271586,48.8691177289,20027 - PORTE DE MENILMONTANT,
1394,2.40091526844,48.8678730953,20026 - PELLEPORT,
1395,2.39765636342,48.8653044064,20025 - GAMBETTA GATINES,
1396,2.40400380339,48.8648426629,20023 - PELLEPORT BELGRAND,
1397,2.40832185041,48.8646873798,20022 - PORTE DE BAGNOLET,
1398,2.4033879705,48.8626231225,20021 - PRAIRIE L INDRE,
1399,2.166175,41.396900,Bruc,
1400,2.207797,41.396075,Avinguda Litoral,
1401,2.149211,41.382647,Rocafort,
1402,2.183231,41.404142,Consell de Cent,
1403,2.160667,41.382228,Villarroel,
1404,2.152558,41.379833,Rocafort,
1405,2.191439,41.403111,BolÃ­via,
1406,-0.904667,41.670464,EXPO. TORRE DEL AGUA,
1407,-0.897986,41.672356,EXPO. PABLO RUIZ PICASSO (Pta. Norte),
1408,-0.893514,41.667017,CLARA CAMPOAMOR, ESQ. AVDA. DE RANILLAS
1409,-0.888647,41.662183,AVDA. RANILLAS. PUENTE DE LA ALMOZARA,
1410,-0.881100,41.660311,PÂº DE LA RIBERA. PUENTE SANTIAGO,
1411,-0.869969,41.656556,PÂº DE LA RIBERA. PUENTE DEL PILAR,
1412,-0.866356,41.652764,PÂº ECHEGARAY. PASARELA DEL HUERVA,
1413,-0.870714,41.654153,PÂº ECHEGARAY. PUENTE DEL PILAR,
1414,-0.875708,41.656000,PÂº ECHEGARAY. PUENTE DE PIEDRA,
1415,-0.881386,41.657900,PÂº ECHEGARAY. PUENTE SANTIAGO,
1416,-0.891683,41.659314,PÂº ECHEGARAY. PUENTE DE LA ALMOZARA,
1417,-0.896167,41.663519,PASARELA DEL VOLUNTARIADO. ALMOZARA,
1418,-0.907089,41.661713,EXPO. PABELLÃ“N PUENTE (Puerta Sur),
1419,-0.908719,41.658256,ESTACIÃ“N INTERMODAL DE DELICIAS (Salidas),
1420,-0.914292,41.659367,ESTACIÃ“N INTERMODAL DE DELICIAS (Llegadas).,
1421,-0.895703,41.651307,EL PORTILLO ESTACIÃ“N CERCANÃAS.,
1422,-0.880647,41.651889,PLAZA DE ESPAÃ‘A,
1423,-0.884250,41.647736,PÂº CONSTITUCIÃ“N. PLAZA ARAGÃ“N,
1424,-0.869839,41.650822,ASALTO-EDIFICIO TROVADOR,
1425,-0.875617,41.648947,ASALTO-MIGUEL SERVET,
1426,-0.882767,41.653089,TENIENTE CORONEL VALENZUELA - PLAZA SALAMERO,
1427,-0.884125,41.655194,CESAR AUGUSTO-SAN PABLO,
1428,-0.879964,41.648389,PLAZA LOS SITIOS,
1429,-0.8771,41.652586,PLAZA SAN PEDRO NOLASCO,
1430,-0.858058,41.652817,EMBARCADERO VADORREY,
1431,-0.887122,41.649364,PAMPLONA - PUERTA DEL CARMEN,
1432,-0.891453,41.651894,MÂª AGUSTÃN - COLEGIO JOAQUIN COSTA,
1433,-0.892086,41.655108,PLAZA PORTILLO - PLAZA DE TOROS,
1434,2.180019,41.397978,Gran Via Corts Catalanes,
1435,2.176414,41.394381,Plaza TetuÃ¡n,
1436,2.181164,41.393750,Ali Bei,
1437,2.181400,41.393364,Ribes,
1438,2.180214,41.391072,Pg LluÃ­s Companys,
